강원도 강릉시 주문진읍 교항리,Jan-44,44,1,소훈,67.89,202112,30,"8,500",1,1991,매맥이길 14-3,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,202112,1,"7,900",11,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,202112,6,"7,500",1,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,202112,7,"7,800",3,1999,보리골길 26,20211221,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,202112,23,"8,400",8,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,01월 29일,29,1,정우2,57.8,202112,3,"11,000",4,1993,연주로 291-6,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,36.2,202112,16,"6,800",1,1982,신리천로 72,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,36.2,202112,24,"6,000",4,1982,신리천로 72,,직거래,-
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,39.38,202112,24,"6,000",5,1982,신리천로 72,,직거래,-
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,39.38,202112,24,"6,000",5,1982,신리천로 72,,직거래,-
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,39.38,202112,24,"6,000",1,1982,신리천로 72,,직거래,-
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,39.38,202112,24,"6,000",5,1982,신리천로 72,,직거래,-
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,39.38,202112,24,"6,000",3,1982,신리천로 72,,직거래,-
강원도 강릉시 주문진읍 교항리,21,21,0,주문진서희스타힐스아파트,76.711,202112,10,"32,000",10,2020,연주로 281-1,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,329-19,329,19,강릉주문진풍림아이원하버뷰,74.67,202112,11,"32,000",12,2019,항구로 40,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,329-19,329,19,강릉주문진풍림아이원하버뷰,74.67,202112,30,"21,000",6,2019,항구로 40,,직거래,-
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.662,202112,1,"9,500",10,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,31.356,202112,3,"12,500",9,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.662,202112,14,"9,500",7,2017,오리나루2길 25,,중개거래,강원 강릉시
