강원도 강릉시 입암동,440,440,0,입암현대,84.904,202201,28,"28,800",11,1998,용지로 19,,직거래,-
강원도 강릉시 입암동,440,440,0,입암현대,59.956,202201,29,"18,500",4,1998,용지로 19,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,202201,5,"5,800",12,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,202201,7,"5,700",10,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,202201,11,"6,000",2,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,202201,13,"8,000",14,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,202201,28,"8,000",11,1998,강변로410번길 31-5,,직거래,-
강원도 강릉시 저동,04월 04일,4,4,경포현대,59.785,202201,9,"25,500",4,1996,경포로463번안길 14,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,240-11,240,11,극동,71.4,202201,21,"12,800",11,1991,웃사다리4길 20,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1261,1261,0,센텀파크디오션(1단지),84.8819,202201,10,"19,300",4,2015,매맥이윗길 15,,직거래,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,202201,3,"5,900",1,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,202201,5,"6,200",1,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,202201,6,"6,400",8,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,202201,17,"7,350",14,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,202201,19,"6,500",5,1999,보리골길 26,,중개거래,"강원 강릉시, 강원 원주시"
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,202201,19,"6,500",5,1999,보리골길 26,20220210,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,202201,27,"8,300",4,1999,보리골길 26,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,430-1,430,1,유성,49.89,202201,22,"4,700",4,1991,매맥이윗길 12-4,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,21,21,0,주문진서희스타힐스아파트,59.8411,202201,11,"20,500",12,2020,연주로 281-1,,직거래,-
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.662,202201,5,"9,500",8,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.662,202201,10,"9,300",2,2017,오리나루2길 25,,중개거래,강원 원주시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,45.6995,202201,15,"16,000",4,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,1586,1586,0,주문진삼부르네상스,75.271,202201,26,"27,000",13,2021,철둑길 45-1,,직거래,-
강원도 강릉시 주문진읍 주문리,1585,1585,0,케이티레파트더블루힐,44.11,202201,17,"6,500",12,2007,주문북로 147-32,,중개거래,인천 서구
강원도 강릉시 포남동,1114-4,1114,4,강릉6,59.8,202201,6,"7,000",4,1989,강릉대로359번길 4,,중개거래,강원 강릉시
강원도 강릉시 포남동,1183-4,1183,4,강릉7(1183-4),97.51,202201,15,"15,000",6,1990,경강로2301번길 22,,직거래,-
강원도 강릉시 포남동,1005-320,1005,320,강부4,84.06,202201,3,"11,800",4,1990,경강로2256번길 3,,직거래,-
강원도 강릉시 포남동,422-3,422,3,대인4,19.99,202201,13,"3,800",9,1995,강릉대로469번길 14,20220317,중개거래,강원 강릉시
강원도 강릉시 포남동,422-3,422,3,대인4,40.44,202201,22,"7,350",4,1995,강릉대로469번길 14,,중개거래,강원 강릉시
강원도 강릉시 포남동,1063,1063,0,동덕.영진광업소사원주택,36.33,202201,16,"7,200",4,1989,보래미하길65번길 24,,중개거래,강원 강릉시
강원도 강릉시 포남동,1063,1063,0,동덕.영진광업소사원주택,36.33,202201,28,"5,800",5,1989,보래미하길65번길 24,,중개거래,강원 강릉시
강원도 강릉시 포남동,1149,1149,0,로얄,59.55,202201,19,"8,300",5,1986,경강로2267번길 6,,중개거래,강원 강릉시
강원도 강릉시 포남동,1110-9,1110,9,서일임대,23.76,202201,14,"2,400",1,1986,강릉대로359번길 11-17,,직거래,-
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,202201,24,"17,800",1,1995,하평3길 37,,중개거래,강원 강릉시
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,202201,25,"24,500",3,1994,하평길 41,20220209,중개거래,강원 강릉시
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,202201,3,"17,200",2,1981,보래미상길 65,20220126,중개거래,강원 강릉시
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,202201,3,"17,200",2,1981,보래미상길 65,,중개거래,강원 강릉시
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.54,202201,8,"17,500",2,1981,보래미상길 65,,중개거래,강원 강릉시
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,202201,5,"15,150",2,1989,산양큰길 37,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,202201,4,"44,700",10,2007,토성로 39,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,202201,17,"46,000",8,2007,토성로 39,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,127.802,202201,17,"46,500",6,2007,토성로 39,,중개거래,강원 강릉시
